product|origen|Unidad|familia|YEAR|MONTH|price_mean|Volumen
BERENJENA LARGA|CADIZ|kg|HORTALIZAS FRUTO|2018|4|0,7|320
BERENJENA LARGA|CADIZ|kg|HORTALIZAS FRUTO|2020|2|0,75|714
BERENJENA LARGA|CADIZ|kg|HORTALIZAS FRUTO|2020|3|0,775|1416
BERENJENA LARGA|CADIZ|kg|HORTALIZAS FRUTO|2020|4|1,3|637
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2018|1|1,373809524|12201
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2018|2|1,17|1933
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2018|3|1,01|7556
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2018|5|0,75|31
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2018|7|0,56|2136
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2018|8|0,6375|1369
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2018|9|1,119230769|7770
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2018|10|0,85|105
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2018|11|1,158333333|1051
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2018|12|1,14|4722
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2019|1|1,725|5779
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2019|2|0,936363636|4224
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2019|3|0,623333333|5401
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2019|4|0,65|1483
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2019|5|0,6|162
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2019|6|0,7875|1683
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2019|7|0,966666667|7402
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2019|8|0,992857143|4754
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2019|9|0,925|5057
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2019|10|0,566666667|510
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2019|11|1,125|491
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2019|12|0,822222222|4330
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2020|1|1,41|2622
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2020|2|0,875|598
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2020|3|0,870833333|4906
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2020|4|0,766666667|4186
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2020|5|0,85|702
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2020|6|0,75|185
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2020|7|0,533333333|4904
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2020|8|0,772727273|3949
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2020|9|1,142857143|4369
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2020|10|1,12|1600
BERENJENA LARGA|CATELLON|kg|HORTALIZAS FRUTO|2020|11|0,683333333|272
BERENJENA LARGA|CHILE|kg|HORTALIZAS FRUTO|2018|3|0,8|270
BERENJENA LARGA|CHILE|kg|HORTALIZAS FRUTO|2018|4|0,6775|5675
BERENJENA LARGA|CHILE|kg|HORTALIZAS FRUTO|2019|4|0,67|2316
BERENJENA LARGA|CHILE|kg|HORTALIZAS FRUTO|2019|5|0,675|787
BERENJENA LARGA|DINAMARCA|kg|HORTALIZAS FRUTO|2020|2|0,75|1344
BERENJENA LARGA|ECUADOR|kg|HORTALIZAS FRUTO|2020|8|1|35
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2018|2|1,15|64
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2018|3|0,90625|648
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2018|4|0,67|160
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2018|5|0,822222222|364
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2018|6|0,7|52
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2018|7|0,588888889|4872
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2018|8|0,633333333|68
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2018|9|1,241666667|228
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2018|10|0,916666667|160
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2018|11|1,0875|140
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2018|12|1,3|136
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2019|1|1,25|24
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2019|4|0,65|96
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2019|6|0,7|36
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2019|7|0,775|40
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2019|12|0,771428571|94
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2020|1|2,02|3142
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2020|2|0,6|8
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2020|4|1,2|56
BERENJENA LARGA|FRANCIA|kg|HORTALIZAS FRUTO|2020|7|0,5|17
BERENJENA LARGA|GERONA|kg|HORTALIZAS FRUTO|2018|3|1,1|184
BERENJENA LARGA|GERONA|kg|HORTALIZAS FRUTO|2018|7|0,55|40
BERENJENA LARGA|GERONA|kg|HORTALIZAS FRUTO|2018|8|0,55|210
BERENJENA LARGA|GERONA|kg|HORTALIZAS FRUTO|2018|9|1,325|76
BERENJENA LARGA|GERONA|kg|HORTALIZAS FRUTO|2019|1|1,6|36
BERENJENA LARGA|GERONA|kg|HORTALIZAS FRUTO|2019|2|1,3|12
BERENJENA LARGA|GERONA|kg|HORTALIZAS FRUTO|2019|3|0,633333333|1852
BERENJENA LARGA|GERONA|kg|HORTALIZAS FRUTO|2019|4|0,75|12
BERENJENA LARGA|GERONA|kg|HORTALIZAS FRUTO|2019|5|0,675|88
BERENJENA LARGA|GERONA|kg|HORTALIZAS FRUTO|2019|6|0,8|72
BERENJENA LARGA|GERONA|kg|HORTALIZAS FRUTO|2019|7|0,975|36
BERENJENA LARGA|GERONA|kg|HORTALIZAS FRUTO|2020|2|0,75|16
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2018|1|1,366666667|2462
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2018|2|1,0875|5802
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2018|3|1,007142857|1216
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2018|4|0,66|290
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2018|6|0,664285714|3338
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2018|7|0,577272727|62357
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2018|8|0,6|121260
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2018|9|1,126470588|103217
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2018|10|0,795454545|101163
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2018|11|1,127777778|4763
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2018|12|1,1|1163
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2019|1|1,8|182
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2019|6|0,75|5749
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2019|7|0,89|28383
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2019|12|0,75|768
BERENJENA LARGA|GRANADA|kg|HORTALIZAS FRUTO|2020|6|0,5|2190
BERENJENA LARGA|HOLANDA|kg|HORTALIZAS FRUTO|2020|9|1|5
BERENJENA LARGA|HUELVA|kg|HORTALIZAS FRUTO|2019|3|0,6|644
BERENJENA LARGA|HUELVA|kg|HORTALIZAS FRUTO|2019|12|0,8|86
BERENJENA LARGA|ITALIA|kg|HORTALIZAS FRUTO|2018|11|1,11875|65
BERENJENA LARGA|ITALIA|kg|HORTALIZAS FRUTO|2018|12|1,092857143|97
BERENJENA LARGA|ITALIA|kg|HORTALIZAS FRUTO|2019|1|1,7|17
BERENJENA LARGA|ITALIA|kg|HORTALIZAS FRUTO|2019|6|0,7|3
BERENJENA LARGA|ITALIA|kg|HORTALIZAS FRUTO|2019|7|0,9125|103
BERENJENA LARGA|ITALIA|kg|HORTALIZAS FRUTO|2019|12|0,8|14
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2018|2|1,1|23
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2018|3|1,05|586
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2018|4|0,7|26
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2018|5|0,766666667|214
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2018|6|0,6|225
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2018|7|0,55|1188
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2018|8|0,58|1796
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2018|9|1,27|1384
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2018|10|0,9|1612
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2018|11|1,175|69
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2018|12|1,016666667|121
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2019|1|1,5|295
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2019|7|0,75|513
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2019|12|0,86|128
BERENJENA LARGA|LERIDA|kg|HORTALIZAS FRUTO|2020|6|0,5|1125
BERENJENA LARGA|LUGO|kg|HORTALIZAS FRUTO|2019|8|0,975|995
BERENJENA LARGA|LUGO|kg|HORTALIZAS FRUTO|2020|5|0,85|7500
BERENJENA LARGA|LUXEMBURGO|kg|HORTALIZAS FRUTO|2018|2|1,2|550
BERENJENA LARGA|MADRID|kg|HORTALIZAS FRUTO|2018|4|0,725|462
BERENJENA LARGA|MADRID|kg|HORTALIZAS FRUTO|2018|9|1,19|4323
BERENJENA LARGA|MADRID|kg|HORTALIZAS FRUTO|2018|10|0,9|714
BERENJENA LARGA|MADRID|kg|HORTALIZAS FRUTO|2019|8|1|27
BERENJENA LARGA|MADRID|kg|HORTALIZAS FRUTO|2020|2|0,6|478
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2018|1|1,35|4099
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2018|2|1,179166667|8912
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2018|3|1,009375|15384
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2018|4|0,6875|9594
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2018|5|0,79375|10861
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2018|6|0,646428571|21813
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2018|7|0,575|56765
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2018|8|0,602380952|96598
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2018|9|1,130555556|102041
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2018|10|0,794736842|45421
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2018|11|1,19375|15171
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2018|12|1,084375|22311
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2019|1|1,645238095|21836
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2019|2|0,965789474|33475
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2019|3|0,6175|48692
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2019|4|0,6625|34623
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2019|5|0,730769231|14537
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2019|6|0,771875|22012
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2019|7|0,947727273|66873
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2019|8|1,002380952|81486
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2019|9|0,910526316|104600
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2019|10|0,5625|41470
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2019|11|0,908823529|31710
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2019|12|0,836111111|35144
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2020|1|1,49375|18266
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2020|2|0,822222222|56727
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2020|3|0,830952381|69316
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2020|4|0,765789474|32112
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2020|5|0,735714286|13755
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2020|6|0,565|52784
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2020|7|0,590909091|84059
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2020|8|0,814285714|77699
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2020|9|1,15|123117
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2020|10|1,126315789|35455
BERENJENA LARGA|MALAGA|kg|HORTALIZAS FRUTO|2020|11|0,684375|22453
BERENJENA LARGA|MARRUECOS|kg|HORTALIZAS FRUTO|2018|12|1,1|880
BERENJENA LARGA|MARRUECOS|kg|HORTALIZAS FRUTO|2019|12|0,8|2965
BERENJENA LARGA|MARRUECOS|kg|HORTALIZAS FRUTO|2020|1|1,433333333|10450
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2018|1|1,25|425
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2018|2|1,275|334
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2018|3|1|7145
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2018|4|0,65|2404
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2018|5|0,75|624
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2018|7|0,64|630
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2018|10|0,75|3170
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2018|11|1,166666667|11012
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2018|12|0,992857143|7452
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2019|1|1,68|2759
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2019|2|1,04|16555
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2019|3|0,585|6262
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2019|4|0,6625|17374
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2019|5|0,86|5976
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2019|6|0,754545455|23234
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2019|7|0,996153846|51411
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2019|8|1,0025|106123
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2019|9|0,910526316|139629
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2019|10|0,554347826|98871
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2019|11|0,903846154|27851
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2019|12|0,783333333|9486
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2020|1|1,526666667|52880
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2020|2|0,98125|15314
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2020|3|0,725|11188
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2020|4|0,833333333|3416
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2020|5|0,75|637
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2020|6|0,4625|8254
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2020|7|0,61|68369
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2020|8|0,814285714|114474
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2020|9|1,15|135231
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2020|10|1,12|91008
BERENJENA LARGA|MURCIA|kg|HORTALIZAS FRUTO|2020|11|0,73|6987
BERENJENA LARGA|NAVARRA|kg|HORTALIZAS FRUTO|2018|7|0,55|270
BERENJENA LARGA|OTRAS PROVINCIAS|kg|HORTALIZAS FRUTO|2018|4|0,691666667|1649
BERENJENA LARGA|OTRAS PROVINCIAS|kg|HORTALIZAS FRUTO|2018|7|0,6|2448
BERENJENA LARGA|OTRAS PROVINCIAS|kg|HORTALIZAS FRUTO|2018|10|0,78|2555
BERENJENA LARGA|OTRAS PROVINCIAS|kg|HORTALIZAS FRUTO|2018|11|0,81|6249
BERENJENA LARGA|OTRAS PROVINCIAS|kg|HORTALIZAS FRUTO|2018|12|0,99|5998
BERENJENA LARGA|OTRAS PROVINCIAS|kg|HORTALIZAS FRUTO|2019|1|1,633333333|12067
BERENJENA LARGA|OTRAS PROVINCIAS|kg|HORTALIZAS FRUTO|2019|2|1,2|69
BERENJENA LARGA|OTRAS PROVINCIAS|kg|HORTALIZAS FRUTO|2019|4|0,65|2036
BERENJENA LARGA|OTRAS PROVINCIAS|kg|HORTALIZAS FRUTO|2019|6|0,74|5152
BERENJENA LARGA|OTRAS PROVINCIAS|kg|HORTALIZAS FRUTO|2019|7|0,89|7632
BERENJENA LARGA|OTRAS PROVINCIAS|kg|HORTALIZAS FRUTO|2019|12|0,811111111|3478
BERENJENA LARGA|OTRAS PROVINCIAS|kg|HORTALIZAS FRUTO|2020|2|0,66|3803
BERENJENA LARGA|OTRAS PROVINCIAS|kg|HORTALIZAS FRUTO|2020|6|0,5|974
BERENJENA LARGA|OTRAS PROVINCIAS|kg|HORTALIZAS FRUTO|2020|7|0,5|790
BERENJENA LARGA|PORTUGAL|kg|HORTALIZAS FRUTO|2020|8|1|379
BERENJENA LARGA|PORTUGAL|kg|HORTALIZAS FRUTO|2020|9|1,2|504
BERENJENA LARGA|PORTUGAL|kg|HORTALIZAS FRUTO|2020|10|1,2|448
BERENJENA LARGA|SEGOVIA|kg|HORTALIZAS FRUTO|2018|1|1,335714286|650
BERENJENA LARGA|SEGOVIA|kg|HORTALIZAS FRUTO|2018|2|1,141666667|650
BERENJENA LARGA|SEGOVIA|kg|HORTALIZAS FRUTO|2018|3|1,066666667|500
BERENJENA LARGA|SEGOVIA|kg|HORTALIZAS FRUTO|2018|4|0,7|150
BERENJENA LARGA|SEGOVIA|kg|HORTALIZAS FRUTO|2018|6|0,7|25
BERENJENA LARGA|SEGOVIA|kg|HORTALIZAS FRUTO|2018|9|1,45|100
BERENJENA LARGA|SEGOVIA|kg|HORTALIZAS FRUTO|2018|10|0,8|50
BERENJENA LARGA|SEGOVIA|kg|HORTALIZAS FRUTO|2018|11|1,257142857|695
BERENJENA LARGA|SEGOVIA|kg|HORTALIZAS FRUTO|2018|12|1,065|1145
BERENJENA LARGA|SEGOVIA|kg|HORTALIZAS FRUTO|2019|1|1,653571429|1365
BERENJENA LARGA|SEGOVIA|kg|HORTALIZAS FRUTO|2019|2|0,9|690
BERENJENA LARGA|SEGOVIA|kg|HORTALIZAS FRUTO|2019|3|0,6125|755
BERENJENA LARGA|SEGOVIA|kg|HORTALIZAS FRUTO|2019|4|0,692857143|345
BERENJENA LARGA|SEGOVIA|kg|HORTALIZAS FRUTO|2019|9|0,918181818|570
BERENJENA LARGA|SEVILLA|kg|HORTALIZAS FRUTO|2018|7|0,525|1975
BERENJENA LARGA|SEVILLA|kg|HORTALIZAS FRUTO|2018|9|1,2|298
BERENJENA LARGA|SUDAFRICA|kg|HORTALIZAS FRUTO|2018|1|1,48|207084
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2018|1|1,25|800
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2018|2|1,2|440
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2018|5|0,9|904
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2018|6|0,65|256
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2018|7|0,571875|2873
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2018|8|0,609375|1307
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2018|9|1,15|1638
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2018|10|0,807692308|878
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2018|11|0,95|189
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2018|12|1,064285714|580
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2019|1|1,033333333|973
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2019|6|0,7|796
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2019|7|0,875|105
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2019|9|1|56
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2019|11|1,35|20
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2019|12|0,8|5650
BERENJENA LARGA|TARRAGONA|kg|HORTALIZAS FRUTO|2020|6|0,5|800
BERENJENA LARGA|TERUEL|kg|HORTALIZAS FRUTO|2020|9|1,2|15
BERENJENA LARGA|USA|kg|HORTALIZAS FRUTO|2018|1|1,3|16
BERENJENA LARGA|USA|kg|HORTALIZAS FRUTO|2018|2|1,2|16
BERENJENA LARGA|USA|kg|HORTALIZAS FRUTO|2018|7|0,6|20
BERENJENA LARGA|USA|kg|HORTALIZAS FRUTO|2018|9|1,25|48
BERENJENA LARGA|USA|kg|HORTALIZAS FRUTO|2018|10|0,825|123
BERENJENA LARGA|USA|kg|HORTALIZAS FRUTO|2018|11|0,75|32
BERENJENA LARGA|USA|kg|HORTALIZAS FRUTO|2018|12|1,35|16
BERENJENA LARGA|USA|kg|HORTALIZAS FRUTO|2019|1|2,6|17
BERENJENA LARGA|USA|kg|HORTALIZAS FRUTO|2019|12|0,8|4
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2018|2|1,15|84
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2018|6|0,65|400
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2018|7|0,560714286|11592
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2018|8|0,633333333|2586
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2018|9|1,14375|9495
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2018|10|0,821428571|6430
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2018|11|1,075|3764
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2018|12|1,15|1920
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2019|1|0,9|960
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2019|2|1,2|920
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2019|3|0,633333333|4479
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2019|4|0,666666667|7692
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2019|5|0,7|1320
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2019|6|0,725|660
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2019|7|1,016666667|1900
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2019|9|0,8375|1605
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2019|10|0,525|1705
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2019|11|0,6|447
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2020|4|0,65|553
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2020|6|0,466666667|13894
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2020|7|0,605555556|18776
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2020|8|0,777777778|3642
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2020|9|1,2|300
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2020|10|1,04|4205
BERENJENA LARGA|VALENCIA|kg|HORTALIZAS FRUTO|2020|11|0,7|526
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2018|1|1,340625|48733
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2018|2|1,177777778|52956
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2018|3|1|68056
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2018|4|0,678947368|74380
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2018|5|0,804545455|72340
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2018|6|0,640909091|26128
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2018|7|0,578947368|36049
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2018|8|0,616666667|25002
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2018|9|1,18125|11492
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2018|10|0,795454545|50449
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2018|11|1,14|34643
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2018|12|1,088888889|37336
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2019|1|1,616666667|50599
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2019|2|0,95|61286
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2019|3|0,616666667|61806
BERENJENA LARGA|VALLADOLID|kg|HORTALIZAS FRUTO|2019|4|0,665|75387
