año;mes;ccaa;producto;volumen_miles_de_kg;valor_miles_de_€;precio_medio_kg;penetración_%;consumo_per_capita;gasto_per_capita;date;Olas;Motivo_ola
2019;05;Madrid;Mandarinas;2131.32;3287.54;1.54;34.07;0.34;0.52;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Limones;1290.22;2012.66;1.56;39.97;0.2;0.32;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Platanos;7038.29;10867.03;1.54;82.84;1.11;1.72;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Manzanas;4900.13;7346.41;1.5;62.12;0.77;1.16;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Peras;2726.48;4099.3;1.5;47.32;0.43;0.65;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Melocotones;585.1;1226.95;2.1;19.08;0.09;0.19;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Nectarinas;751.22;1210.97;1.61;20.06;0.12;0.19;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Albaricoques;1968.32;3551.66;1.8;44.49;0.31;0.56;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Fresas/freson;3180.73;7129.72;2.24;60.36;0.5;1.13;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Melon;2142.44;3047.62;1.42;30.15;0.34;0.48;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Sandia;6115.4;5755.31;0.94;41.11;0.97;0.91;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Ciruelas;119.83;279.4;2.33;6.31;0.02;0.04;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Cerezas;925.89;3382.24;3.65;29.86;0.15;0.53;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Uvas;269.63;1122.54;4.16;11.0;0.04;0.18;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Kiwi;1557.58;4250.92;2.73;38.81;0.25;0.67;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Aguacate;670.04;2563.72;3.83;27.35;0.11;0.41;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Piña;1062.1;1684.3;1.59;17.95;0.17;0.27;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Otras frutas frescas;2076.09;5444.67;2.62;44.94;0.33;0.86;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Pomelo;96.97;162.88;1.68;3.62;0.02;0.03;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Chirimoya;0.0;0.0;0.0;0.0;0.0;0.0;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Mango;384.93;820.83;2.13;11.03;0.06;0.13;2019-05-01;Pre-covid;Pre-covid
2019;05;Madrid;Frutas iv gama;2302.8;3881.9;1.69;31.41;0.36;0.61;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Frutas frescas;11688.31;17246.18;1.48;95.46;8.12;11.98;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Naranjas;2660.68;2466.18;0.93;45.09;1.85;1.71;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Mandarinas;310.04;473.46;1.53;27.21;0.22;0.33;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Limones;442.31;554.14;1.25;32.39;0.31;0.38;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Platanos;1595.8;2308.27;1.45;79.52;1.11;1.6;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Manzanas;984.69;1383.72;1.41;60.01;0.68;0.96;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Peras;467.39;789.62;1.69;46.19;0.32;0.55;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Melocotones;227.05;459.04;2.02;17.62;0.16;0.32;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Nectarinas;39.1;70.28;1.8;7.13;0.03;0.05;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Albaricoques;484.2;1047.2;2.16;42.68;0.34;0.73;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Fresas/freson;478.0;1109.72;2.32;57.27;0.33;0.77;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Melon;597.99;824.58;1.38;34.04;0.42;0.57;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Sandia;1914.33;1662.83;0.87;50.3;1.33;1.15;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Ciruelas;27.79;66.21;2.38;11.77;0.02;0.05;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Cerezas;138.5;508.53;3.67;31.35;0.1;0.35;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Uvas;71.77;305.53;4.26;12.23;0.05;0.21;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Kiwi;153.41;468.86;3.06;31.53;0.11;0.33;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Aguacate;124.51;426.9;3.43;32.36;0.09;0.3;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Piña;384.58;605.08;1.57;22.91;0.27;0.42;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Otras frutas frescas;586.18;1716.05;2.93;34.31;0.41;1.19;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Pomelo;22.92;25.57;1.12;1.23;0.02;0.02;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Chirimoya;0.0;0.0;0.0;0.0;0.0;0.0;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Mango;23.62;58.85;2.49;7.34;0.02;0.04;2019-05-01;Pre-covid;Pre-covid
2019;05;Murcia;Frutas iv gama;366.55;695.51;1.9;28.4;0.25;0.48;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Frutas frescas;4709.89;7413.02;1.57;95.32;7.88;12.4;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Naranjas;1184.23;1094.18;0.92;52.31;1.98;1.83;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Mandarinas;208.76;356.45;1.71;35.31;0.35;0.6;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Limones;96.31;151.65;1.57;46.2;0.16;0.25;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Platanos;716.5;1152.02;1.61;75.46;1.2;1.93;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Manzanas;580.89;831.85;1.43;72.65;0.97;1.39;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Peras;154.23;253.0;1.64;35.45;0.26;0.42;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Melocotones;35.82;90.13;2.52;10.36;0.06;0.15;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Nectarinas;90.24;157.26;1.74;29.93;0.15;0.26;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Albaricoques;86.98;177.1;2.04;27.44;0.15;0.3;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Fresas/freson;471.68;1012.32;2.15;61.57;0.79;1.69;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Melon;123.22;171.87;1.39;28.41;0.21;0.29;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Sandia;281.83;273.74;0.97;24.56;0.47;0.46;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Ciruelas;6.9;10.35;1.5;1.53;0.01;0.02;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Cerezas;47.42;212.05;4.47;20.52;0.08;0.35;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Uvas;36.07;65.92;1.83;6.02;0.06;0.11;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Kiwi;176.66;497.57;2.82;37.59;0.3;0.83;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Aguacate;76.48;236.6;3.09;38.05;0.13;0.4;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Piña;201.75;324.52;1.61;24.76;0.34;0.54;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Otras frutas frescas;133.91;344.43;2.57;32.27;0.22;0.58;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Pomelo;20.01;29.78;1.49;4.17;0.03;0.05;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Chirimoya;0.0;0.0;0.0;0.0;0.0;0.0;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Mango;26.42;63.93;2.42;10.29;0.04;0.11;2019-05-01;Pre-covid;Pre-covid
2019;05;Navarra;Frutas iv gama;382.83;715.41;1.87;42.6;0.64;1.2;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Frutas frescas;20308.1;33313.44;1.64;98.14;9.61;15.76;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Naranjas;4333.24;4337.73;1.0;62.82;2.05;2.05;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Mandarinas;1151.16;1720.69;1.49;38.33;0.54;0.81;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Limones;360.62;601.03;1.67;44.31;0.17;0.28;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Platanos;2866.34;4751.91;1.66;83.48;1.36;2.25;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Manzanas;2549.75;3595.44;1.41;71.43;1.21;1.7;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Peras;1050.15;1563.65;1.49;46.57;0.5;0.74;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Melocotones;240.75;618.01;2.57;24.24;0.11;0.29;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Nectarinas;711.28;1185.91;1.67;40.1;0.34;0.56;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Albaricoques;718.82;1459.64;2.03;45.6;0.34;0.69;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Fresas/freson;1421.58;3208.0;2.26;67.55;0.67;1.52;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Melon;576.08;890.04;1.54;25.1;0.27;0.42;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Sandia;1278.68;1251.13;0.98;34.16;0.6;0.59;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Ciruelas;46.85;123.92;2.64;8.45;0.02;0.06;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Cerezas;440.12;1785.59;4.06;39.52;0.21;0.84;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Uvas;85.94;334.47;3.89;9.51;0.04;0.16;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Kiwi;829.35;2115.69;2.55;46.64;0.39;1.0;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Aguacate;251.45;807.7;3.21;28.42;0.12;0.38;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Piña;426.53;671.16;1.57;22.31;0.2;0.32;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Otras frutas frescas;969.4;2291.77;2.36;48.11;0.46;1.08;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Pomelo;189.8;329.12;1.73;6.11;0.09;0.16;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Chirimoya;1.5;4.5;2.99;0.18;0.0;0.0;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Mango;208.56;329.14;1.58;9.95;0.1;0.16;2019-05-01;Pre-covid;Pre-covid
2019;05;Pais vasco;Frutas iv gama;1081.31;1669.43;1.54;28.83;0.51;0.79;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Frutas frescas;37142.1;56931.92;1.53;96.09;7.65;11.72;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Naranjas;7185.39;6473.57;0.9;43.99;1.48;1.33;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Mandarinas;784.8;1165.07;1.48;20.72;0.16;0.24;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Limones;611.33;929.22;1.52;24.48;0.13;0.19;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Platanos;6087.69;8633.86;1.42;83.66;1.25;1.78;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Manzanas;4058.91;5830.02;1.44;66.46;0.84;1.2;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Peras;1776.44;2812.18;1.58;45.38;0.37;0.58;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Melocotones;746.21;1322.98;1.77;22.35;0.15;0.27;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Nectarinas;580.19;882.73;1.52;16.84;0.12;0.18;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Albaricoques;1247.68;2313.65;1.85;35.94;0.26;0.48;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Fresas/freson;2392.1;5438.69;2.27;65.62;0.49;1.12;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Melon;1387.8;2105.64;1.52;22.35;0.29;0.43;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Sandia;5100.33;4995.24;0.98;46.47;1.05;1.03;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Ciruelas;103.2;232.21;2.25;6.89;0.02;0.05;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Cerezas;655.82;2715.51;4.14;25.8;0.14;0.56;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Uvas;269.41;863.06;3.2;8.62;0.06;0.18;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Kiwi;960.83;2608.94;2.72;40.43;0.2;0.54;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Aguacate;633.56;2127.94;3.36;34.32;0.13;0.44;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Piña;900.79;1189.56;1.32;21.99;0.19;0.24;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Otras frutas frescas;1659.6;4291.86;2.59;42.99;0.34;0.88;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Pomelo;129.99;213.01;1.64;2.79;0.03;0.04;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Chirimoya;5.6;38.62;6.89;0.11;0.0;0.01;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Mango;164.62;439.18;2.67;7.92;0.03;0.09;2019-05-01;Pre-covid;Pre-covid
2019;05;Valencia;Frutas iv gama;1780.88;2933.54;1.65;33.89;0.37;0.6;2019-05-01;Pre-covid;Pre-covid
2019;06;Nacional;Patatas;101392.61;98681.52;0.97;78.07;2.2;2.14;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Patatas frescas;72504.11;66855.12;0.92;63.0;1.57;1.45;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Patatas congeladas;3160.06;3982.17;1.26;9.68;0.07;0.09;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Patatas procesadas;5145.69;27844.23;5.41;47.75;0.11;0.6;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Patatas fritas;4407.35;26763.15;6.07;46.22;0.1;0.58;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Hortalizas frescas;218983.07;400928.82;1.83;96.64;4.75;8.69;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Omates;59844.82;94387.51;1.58;82.89;1.3;2.05;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Cebollas;26750.28;35809.58;1.34;67.36;0.58;0.78;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Ajos;2697.26;10311.1;3.82;31.94;0.06;0.22;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Coles;4056.14;4625.53;1.14;13.06;0.09;0.1;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Pepinos;11938.75;14649.36;1.23;47.18;0.26;0.32;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Judias verdes;6284.49;19870.88;3.16;29.51;0.14;0.43;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Pimientos;18234.67;37015.1;2.03;66.32;0.4;0.8;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Champiñoneso setas;4468.85;16482.8;3.69;34.2;0.1;0.36;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Lechuga/esc /endivia;17547.01;45469.6;2.59;67.76;0.38;0.99;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Esparragos;2862.48;7078.54;2.47;13.25;0.06;0.15;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Verduras de hoja;3803.09;9478.95;2.49;23.34;0.08;0.21;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Berenjenas;5895.82;8399.68;1.42;30.02;0.13;0.18;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Zanahorias;12206.94;11452.29;0.94;53.08;0.26;0.25;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Calabacines;15205.99;19691.12;1.29;50.53;0.33;0.43;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Otr hortalizas/verd ;27186.48;66206.78;2.44;68.72;0.59;1.44;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Brocoli;3852.75;6861.76;1.78;18.63;0.08;0.15;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Alcachofas;2393.5;4406.32;1.84;11.54;0.05;0.1;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Apio;2071.82;2919.83;1.41;9.88;0.04;0.06;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Coliflor;1384.2;2425.99;1.75;6.27;0.03;0.05;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Verd /hort  iv gama;25948.55;66573.34;2.57;65.63;0.56;1.44;2019-06-01;Pre-covid;Pre-covid
2019;06;Nacional;Puerro;3345.98;9179.96;2.74;24.38;0.07;0.2;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Patatas;19918.1;19192.65;0.96;81.81;2.29;2.21;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Patatas frescas;13833.03;12434.91;0.9;61.32;1.59;1.43;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Patatas congeladas;763.78;935.52;1.22;13.24;0.09;0.11;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Patatas procesadas;1064.26;5822.22;5.47;54.71;0.12;0.67;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Patatas fritas;947.26;5638.86;5.95;52.82;0.11;0.65;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Hortalizas frescas;40064.63;67225.72;1.68;97.14;4.61;7.74;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Omates;13246.77;18335.37;1.38;84.21;1.53;2.11;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Cebollas;4828.21;5885.92;1.22;69.03;0.56;0.68;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Ajos;704.22;2381.33;3.38;35.29;0.08;0.27;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Coles;333.87;389.47;1.17;8.13;0.04;0.04;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Pepinos;2412.21;2952.58;1.22;48.21;0.28;0.34;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Judias verdes;694.18;2248.57;3.24;22.14;0.08;0.26;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Pimientos;3462.63;6488.43;1.87;67.86;0.4;0.75;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Champiñoneso setas;687.35;2536.1;3.69;31.55;0.08;0.29;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Lechuga/esc /endivia;3039.17;7399.46;2.43;70.0;0.35;0.85;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Esparragos;312.81;741.89;2.37;9.94;0.04;0.09;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Verduras de hoja;487.07;1324.36;2.72;20.64;0.06;0.15;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Berenjenas;1233.53;1733.0;1.4;35.15;0.14;0.2;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Zanahorias;2028.28;1791.96;0.88;50.2;0.23;0.21;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Calabacines;2744.19;3626.0;1.32;47.44;0.32;0.42;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Otr hortalizas/verd ;3850.14;9391.28;2.44;65.94;0.44;1.08;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Brocoli;477.63;923.73;1.93;17.66;0.06;0.11;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Alcachofas;302.32;501.17;1.66;12.12;0.03;0.06;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Apio;267.19;388.73;1.45;8.56;0.03;0.04;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Coliflor;255.96;407.13;1.59;7.38;0.03;0.05;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Verd /hort  iv gama;5044.3;11384.71;2.26;66.26;0.58;1.31;2019-06-01;Pre-covid;Pre-covid
2019;06;Andalucia;Puerro;549.35;1466.54;2.67;23.73;0.06;0.17;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Patatas;2935.12;2755.29;0.94;82.66;2.24;2.1;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Patatas frescas;2384.06;2104.31;0.88;69.86;1.82;1.61;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Patatas congeladas;43.11;60.45;1.4;7.61;0.03;0.05;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Patatas procesadas;101.59;590.54;5.81;38.89;0.08;0.45;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Patatas fritas;89.92;572.36;6.37;36.84;0.07;0.44;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Hortalizas frescas;8357.59;15262.53;1.83;97.69;6.38;11.65;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Omates;1746.8;2731.69;1.56;89.43;1.33;2.09;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Cebollas;909.13;1468.76;1.62;66.39;0.69;1.12;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Ajos;77.32;343.93;4.45;19.7;0.06;0.26;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Coles;108.23;140.88;1.3;13.27;0.08;0.11;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Pepinos;451.4;530.15;1.17;50.29;0.34;0.4;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Judias verdes;368.16;1065.34;2.89;51.33;0.28;0.81;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Pimientos;539.6;1045.67;1.94;69.76;0.41;0.8;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Champiñoneso setas;150.22;557.75;3.71;41.6;0.11;0.43;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Lechuga/esc /endivia;650.87;1717.48;2.64;75.46;0.5;1.31;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Esparragos;139.82;403.71;2.89;20.8;0.11;0.31;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Verduras de hoja;357.36;590.31;1.65;23.68;0.27;0.45;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Berenjenas;173.02;233.78;1.35;30.63;0.13;0.18;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Zanahorias;342.77;325.43;0.95;51.39;0.26;0.25;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Calabacines;673.86;794.58;1.18;57.86;0.51;0.61;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Otr hortalizas/verd ;1669.03;3313.08;1.99;77.08;1.27;2.53;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Brocoli;87.16;170.93;1.96;18.38;0.07;0.13;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Alcachofas;208.41;398.58;1.91;12.28;0.16;0.3;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Apio;439.41;486.99;1.11;7.68;0.34;0.37;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Coliflor;33.88;66.43;1.96;6.1;0.03;0.05;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Verd /hort  iv gama;1027.16;2347.66;2.29;68.78;0.78;1.79;2019-06-01;Pre-covid;Pre-covid
2019;06;Aragon;Puerro;126.31;368.77;2.92;24.28;0.1;0.28;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Patatas;2379.3;2278.81;0.96;69.68;2.21;2.12;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Patatas frescas;1863.29;1634.71;0.88;53.11;1.73;1.52;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Patatas congeladas;60.91;78.91;1.3;7.31;0.06;0.07;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Patatas procesadas;91.02;565.19;6.21;38.65;0.08;0.53;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Patatas fritas;80.5;550.77;6.84;36.88;0.07;0.51;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Hortalizas frescas;3980.52;7705.17;1.94;95.37;3.7;7.17;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Omates;985.54;1657.97;1.68;76.3;0.92;1.54;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Cebollas;690.56;1058.03;1.53;77.81;0.64;0.98;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Ajos;73.15;317.58;4.34;39.81;0.07;0.3;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Coles;145.53;158.46;1.09;14.94;0.14;0.15;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Pepinos;112.32;137.74;1.23;21.89;0.1;0.13;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Judias verdes;101.76;293.99;2.89;17.34;0.09;0.27;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Pimientos;345.0;816.56;2.37;61.93;0.32;0.76;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Champiñoneso setas;89.79;323.67;3.6;30.11;0.08;0.3;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Lechuga/esc /endivia;357.56;976.6;2.73;63.04;0.33;0.91;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Esparragos;53.01;96.01;1.81;6.98;0.05;0.09;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Verduras de hoja;44.47;103.23;2.32;9.46;0.04;0.1;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Berenjenas;75.91;103.58;1.36;17.69;0.07;0.1;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Zanahorias;234.9;223.03;0.95;48.09;0.22;0.21;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Calabacines;269.26;357.87;1.33;43.39;0.25;0.33;2019-06-01;Pre-covid;Pre-covid
2019;06;Asturias;Otr hortalizas/verd ;401.77;1080.82;2.69;63.87;0.37;1.01;2019-06-01;Pre-covid;Pre-covid
